property_id,borough,property_type,level,area_m2,rooms,bathrooms,parking_spots,elevator,balcony,property_condition,estimated_rehab_cost_pct,near_main_avenue,near_metro,price,zone_avg_price_m2,price_m2,relative_price_index,price_bucket,listing_date,sold_date,days_on_market,price_drop_count,final_discount_pct,status
290,Álvaro Obregón,apartment,2,83,3.0,3,1.0,1.0,0.0,good,0.058509303354445555,0.0,0.0,3985706.041725251,46227.73863782717,48020.554719581334,1.0387822578949848,"(3000000.0, 5000000.0]",2025-03-11,2025-03-31,20,0.0,0.0,sold
291,Álvaro Obregón,apartment,1,56,1.0,1,2.0,1.0,1.0,good,0.027035611336746482,0.0,1.0,2975426.558083296,47545.87026618035,53132.61710863028,1.117502252270768,"(0.0, 3000000.0]",2025-01-24,2025-02-11,18,0.0,0.0,sold
292,Miguel Hidalgo,apartment,2,89,4.0,4,0.0,1.0,1.0,fair,0.11469797482250853,0.0,1.0,5233409.098890082,59943.727184595875,58802.34942573126,0.9809591793424898,"(5000000.0, 8000000.0]",2025-06-10,2025-07-22,42,0.0,0.03514986094707719,sold
293,Álvaro Obregón,apartment,1,74,2.0,3,1.0,1.0,0.0,fair,0.10773470257545519,0.0,0.0,3171320.2342604455,40229.325705034804,42855.678841357374,1.0652845428128535,"(3000000.0, 5000000.0]",2025-02-05,2025-03-05,28,0.0,0.006673943128223106,sold
294,Coyoacán,apartment,PB,107,2.0,1,1.0,0.0,0.0,fair,0.08585902373089219,0.0,0.0,4082286.065557446,49036.587786318225,38152.20622016305,0.7780355025193648,"(3000000.0, 5000000.0]",2025-01-02,2025-01-13,11,0.0,0.0,sold
295,Coyoacán,apartment,PB,112,3.0,3,1.0,0.0,1.0,renovated,0.015242592409006493,0.0,1.0,5122676.949797134,46946.08269050093,45738.18705176013,0.9742705765951968,"(5000000.0, 8000000.0]",2025-05-17,2025-06-01,15,0.0,0.0,sold
296,Benito Juárez,apartment,PB,87,2.0,3,1.0,0.0,0.0,fair,0.07797337917689383,0.0,1.0,4922914.319368449,51522.77676364175,56585.22206170631,1.0982564530884715,"(3000000.0, 5000000.0]",2025-01-20,2025-02-04,15,0.0,0.0,sold
297,Miguel Hidalgo,apartment,PB,106,4.0,4,1.0,0.0,1.0,renovated,0.007566312143305189,0.0,0.0,5716981.659106182,59266.1562275475,53933.789236850775,0.9100267786859073,"(5000000.0, 8000000.0]",2025-03-03,2025-03-16,13,0.0,0.0,sold
298,Cuauhtémoc,apartment,PB,100,3.0,3,2.0,0.0,0.0,poor,0.19274770779964967,,1.0,4318629.400275153,47348.37331088054,43186.29400275153,0.9120966779407271,"(3000000.0, 5000000.0]",2025-03-15,2025-03-29,14,0.0,0.0,sold
299,Cuauhtémoc,apartment,4+,84,1.0,1,1.0,1.0,0.0,good,0.04417217679285915,1.0,1.0,4238596.493034732,55194.920434560816,50459.482059937276,0.914205177988473,"(3000000.0, 5000000.0]",2025-04-14,2025-04-24,10,,0.0,sold
300,Coyoacán,apartment,1,100,3.0,3,1.0,1.0,1.0,fair,0.09986036199634094,1.0,0.0,4786578.924870551,46046.17794844065,47865.78924870551,1.0395170974299395,"(3000000.0, 5000000.0]",2025-01-26,2025-02-10,15,0.0,0.0,sold
301,Cuauhtémoc,apartment,3,96,3.0,3,0.0,1.0,0.0,fair,0.06415846638229769,,0.0,3455825.1409086706,54584.11030005365,35998.17855113198,0.6594992270323146,"(3000000.0, 5000000.0]",2025-01-26,2025-02-26,31,1.0,0.002229119428039379,sold
302,Álvaro Obregón,apartment,1,93,3.0,3,,1.0,,renovated,0.0050068053476277205,1.0,1.0,4134427.437926987,45216.92763839691,44456.209009967606,0.9831762424348504,"(3000000.0, 5000000.0]",2025-01-26,2025-02-15,20,0.0,0.0,sold
303,Coyoacán,apartment,1,77,2.0,1,2.0,1.0,,fair,0.11595613245021863,1.0,1.0,4811167.143020506,49644.93490060224,62482.69016909748,1.258591441285977,"(3000000.0, 5000000.0]",2025-03-14,2025-04-25,42,1.0,0.017193786789726214,sold
304,Coyoacán,apartment,2,130,3.0,3,1.0,1.0,1.0,good,0.035575591186674936,0.0,0.0,4737114.31874227,41618.70220310436,36439.34091340208,0.8755520711716005,"(3000000.0, 5000000.0]",2025-06-12,2025-06-29,17,0.0,0.0,sold
305,Iztapalapa,apartment,PB,103,4.0,4,1.0,0.0,1.0,good,0.021794422305108682,0.0,0.0,3494022.9498236845,31478.21279969133,33922.55291090956,1.077651807196697,"(3000000.0, 5000000.0]",2025-03-28,2025-04-08,11,0.0,0.0,sold
306,Álvaro Obregón,apartment,2,119,2.0,3,1.0,1.0,1.0,good,0.028036453587420896,0.0,1.0,4472612.999007715,39797.26104811599,37584.983184938785,0.9444113035692958,"(3000000.0, 5000000.0]",2025-01-11,2025-01-29,18,0.0,0.0,sold
307,Álvaro Obregón,apartment,PB,100,1.0,2,0.0,,,poor,0.20226574684804272,1.0,1.0,6121501.347281604,53598.13917433358,61215.01347281604,1.1421107974235407,"(5000000.0, 8000000.0]",2025-06-09,2025-07-09,30,0.0,0.02012881659434538,sold
308,Miguel Hidalgo,apartment,3,124,2.0,3,1.0,,0.0,fair,0.07597389008992861,1.0,1.0,7988948.269336447,59990.85296165397,64427.002172068125,1.0739470934552262,"(5000000.0, 8000000.0]",2025-03-10,2025-03-25,15,0.0,0.0,sold
309,Iztapalapa,apartment,3,138,3.0,2,1.0,0.0,0.0,renovated,0.012462757074956508,0.0,1.0,5029630.416308754,32161.95367629846,36446.59721962865,1.1332208729125721,"(5000000.0, 8000000.0]",2025-02-05,2025-02-24,19,0.0,0.0,sold
310,Benito Juárez,apartment,3,117,2.0,2,1.0,,0.0,fair,0.08719604764530128,0.0,1.0,4256619.145037081,49545.69280646913,36381.36021399215,0.7342991520191614,"(3000000.0, 5000000.0]",2025-05-22,2025-06-04,13,0.0,0.0,sold
311,Álvaro Obregón,apartment,3,110,2.0,2,2.0,1.0,0.0,good,0.03336182193679838,1.0,0.0,5165626.260705899,48882.720765826605,46960.23873369,0.96067154196784,"(5000000.0, 8000000.0]",2025-05-07,2025-05-18,11,0.0,0.0,sold
312,Benito Juárez,apartment,PB,134,3.0,4,1.0,0.0,,fair,0.08985098561246602,0.0,,6857584.166317913,49834.32822084932,51176.001241178456,1.0269226669291756,"(5000000.0, 8000000.0]",2025-06-15,2025-06-27,12,0.0,0.0,sold
313,Cuauhtémoc,apartment,PB,109,3.0,3,1.0,0.0,0.0,renovated,0.002532742510367487,1.0,0.0,4596690.123992961,42643.157788615536,42171.469027458355,0.9889387000021113,"(3000000.0, 5000000.0]",2025-01-24,2025-02-07,14,0.0,0.0,sold
314,Álvaro Obregón,apartment,1,117,4.0,4,2.0,1.0,,fair,0.06312142530176681,1.0,0.0,4733970.190308405,40217.390895545555,40461.28367784961,1.0060643611351494,"(3000000.0, 5000000.0]",2025-03-28,2025-04-17,20,0.0,0.0,sold
315,Cuauhtémoc,apartment,PB,91,,3,0.0,,0.0,poor,0.2001825899875515,1.0,1.0,3980708.8880293607,48126.01554655874,43744.05371460836,0.908948169047755,"(3000000.0, 5000000.0]",2025-02-19,2025-03-07,16,0.0,0.0,sold
316,Iztapalapa,apartment,1,128,3.0,4,1.0,0.0,0.0,poor,0.1923330303993963,0.0,1.0,3694201.269039223,33005.98720670164,28860.94741436893,0.8744155184217278,"(3000000.0, 5000000.0]",2025-05-21,2025-06-01,11,0.0,0.0,sold
317,Álvaro Obregón,apartment,1,63,2.0,2,1.0,1.0,0.0,good,0.04286715513398954,0.0,1.0,2248147.1446087565,44726.86277753391,35684.8753112501,0.7978398907328337,"(0.0, 3000000.0]",2025-05-15,2025-05-30,15,,0.0,sold
318,Iztapalapa,apartment,1,82,2.0,2,0.0,1.0,0.0,poor,0.21998492444864004,0.0,0.0,3044418.111587629,36595.47762776049,37127.05014131255,1.014525633985682,"(3000000.0, 5000000.0]",2025-05-19,2025-06-25,37,0.0,0.03576028791667224,sold
319,Iztapalapa,apartment,PB,96,2.0,2,1.0,0.0,0.0,good,0.02613651529556352,1.0,0.0,2981665.482617732,34218.02901876366,31059.01544393471,0.907679849909044,"(0.0, 3000000.0]",2025-01-07,2025-01-17,10,,0.0,sold
320,Coyoacán,apartment,PB,93,2.0,1,1.0,0.0,,renovated,0.007574067111623187,0.0,1.0,4454685.825559297,45596.511395260655,47899.8475866591,1.0505156232552884,"(3000000.0, 5000000.0]",2025-05-19,2025-06-07,19,0.0,0.0,sold
321,Cuauhtémoc,apartment,2,125,1.0,1,1.0,0.0,1.0,good,0.03349908182851887,1.0,0.0,6157236.294616464,56418.03032066161,49257.89035693171,0.8730877359058087,"(5000000.0, 8000000.0]",2025-01-28,2025-02-16,19,0.0,0.0,sold
322,Álvaro Obregón,apartment,PB,132,,1,2.0,0.0,1.0,renovated,0.007000137369463575,1.0,1.0,6195227.773043731,37111.48613580499,46933.54373517978,1.2646635481918498,"(5000000.0, 8000000.0]",2025-04-11,2025-04-30,19,0.0,0.0,sold
323,Iztapalapa,apartment,1,73,3.0,2,1.0,0.0,1.0,poor,0.1944596975963076,0.0,0.0,2404969.215009861,34620.86733214929,32944.78376725837,0.951587476165437,"(0.0, 3000000.0]",2025-02-15,2025-03-15,28,0.0,0.028086270607876156,sold
324,Iztapalapa,apartment,PB,65,3.0,2,1.0,0.0,1.0,good,0.05554568455346069,0.0,0.0,2004861.197891329,34651.86473357717,30844.01842909737,0.8901113595543374,"(0.0, 3000000.0]",2025-02-02,2025-02-21,19,0.0,0.0,sold
325,Coyoacán,apartment,1,112,3.0,2,1.0,1.0,0.0,good,0.02210839159413756,0.0,1.0,4509427.23503172,48027.04143193582,40262.74316992608,0.8383348623917768,"(3000000.0, 5000000.0]",2025-02-08,2025-02-24,16,0.0,0.0,sold
326,Álvaro Obregón,apartment,1,132,3.0,2,0.0,1.0,1.0,fair,0.06438510546156902,1.0,1.0,8088763.7230356345,51416.83517960633,61278.51305330026,1.191798616916924,"(8000000.0, 20000000.0]",2025-05-08,2025-06-16,39,0.0,0.020728229287300833,sold
327,Cuauhtémoc,apartment,PB,127,2.0,3,1.0,0.0,0.0,good,0.02657081797823712,1.0,1.0,6854886.316237044,53149.290022586094,53975.482805016094,1.0155447567047255,"(5000000.0, 8000000.0]",2025-01-23,2025-02-08,16,0.0,0.0,sold
328,Iztapalapa,apartment,4+,79,1.0,1,2.0,1.0,1.0,renovated,0.014852719793633812,0.0,,2891326.223107689,34530.95546717829,36599.066115287205,1.05989149793653,"(0.0, 3000000.0]",2025-04-01,2025-04-25,24,0.0,0.016546620943328278,sold
329,Benito Juárez,apartment,3,62,2.0,3,1.0,1.0,0.0,fair,0.09072531460191983,,0.0,2524065.474618657,51938.904516129805,40710.73346159124,0.7838196404190308,"(0.0, 3000000.0]",2025-05-25,2025-06-12,18,0.0,0.0,sold
330,Benito Juárez,apartment,2,93,2.0,2,2.0,1.0,,good,0.057902605052961714,0.0,0.0,5027990.707186651,50379.50197453408,54064.41620630808,1.073143125425032,"(5000000.0, 8000000.0]",2025-05-01,2025-05-26,25,1.0,0.037651157156271924,sold
331,Coyoacán,apartment,1,74,3.0,2,0.0,0.0,1.0,fair,,0.0,1.0,3240411.481745813,47715.999335045475,43789.34434791639,0.9177077910585619,"(3000000.0, 5000000.0]",2025-03-03,2025-04-14,42,1.0,0.0172137269475629,sold
332,Iztapalapa,apartment,PB,110,2.0,2,1.0,0.0,0.0,fair,0.1086879563491009,1.0,1.0,3874027.0592820514,32467.297528019648,35218.42781165501,1.0847354258931192,"(3000000.0, 5000000.0]",2025-05-18,2025-06-06,19,0.0,0.0,sold
333,Cuauhtémoc,apartment,1,116,3.0,3,1.0,1.0,1.0,good,,0.0,0.0,5970672.923773549,50993.300570063526,51471.31830839266,1.009374128228322,"(5000000.0, 8000000.0]",2025-04-23,2025-05-06,13,0.0,0.0,sold
334,Coyoacán,apartment,1,64,3.0,3,1.0,1.0,0.0,renovated,0.000719315124268256,1.0,1.0,2611165.559646033,48182.04448858875,40799.46186946927,0.8467773068270703,"(0.0, 3000000.0]",2025-05-21,2025-06-08,18,0.0,0.0,sold
335,Cuauhtémoc,apartment,3,134,4.0,3,0.0,1.0,0.0,good,0.05839135145750858,1.0,1.0,6627232.103910759,48651.7700558215,49456.95599933402,1.0165499825101671,"(5000000.0, 8000000.0]",2025-05-04,2025-05-20,16,0.0,0.0,sold
336,Cuauhtémoc,apartment,3,125,2.0,3,1.0,0.0,,renovated,,0.0,1.0,6443449.9538651435,51791.453310397126,51547.59963092115,0.9952916231561506,"(5000000.0, 8000000.0]",2025-06-02,2025-06-09,7,0.0,0.0,sold
337,Benito Juárez,apartment,1,72,3.0,3,1.0,1.0,0.0,fair,0.07699314502858004,0.0,1.0,5110623.2037436925,52571.386314333264,70980.87782977351,1.350180826607211,"(5000000.0, 8000000.0]",2025-01-06,2025-02-01,26,0.0,0.007597310649214367,sold
338,Coyoacán,apartment,2,75,3.0,3,1.0,0.0,1.0,poor,0.21200381641090527,0.0,1.0,3815840.508759386,53234.71997717004,50877.873450125146,0.9557272673162245,"(3000000.0, 5000000.0]",2025-05-30,2025-06-14,15,0.0,0.0,sold
339,Iztapalapa,apartment,1,59,2.0,2,1.0,1.0,,fair,0.11524538706328402,0.0,0.0,1848237.0200072492,35229.34780125743,31326.051186563545,0.8892032677779359,"(0.0, 3000000.0]",2025-03-15,2025-04-08,24,1.0,0.02093144997200999,sold
340,Cuauhtémoc,apartment,PB,124,4.0,4,0.0,0.0,0.0,good,0.03690810278108691,1.0,1.0,7007921.574936764,54919.02052223192,56515.49657207068,1.029069638071795,"(5000000.0, 8000000.0]",2025-04-16,2025-04-23,7,0.0,0.0,sold
341,Benito Juárez,apartment,1,130,1.0,1,,1.0,1.0,renovated,0.008141535587579605,1.0,0.0,6853832.930125936,50215.99262947873,52721.79177019951,1.0499004203543272,"(5000000.0, 8000000.0]",2025-02-12,2025-02-22,10,0.0,0.0,sold
342,Iztapalapa,apartment,2,121,,1,1.0,1.0,0.0,fair,0.08573513756962262,0.0,0.0,4306664.828170361,33825.60795569796,35592.27130719306,1.0522285764622157,"(3000000.0, 5000000.0]",2025-05-28,2025-07-12,45,0.0,0.03233431289992295,sold
343,Álvaro Obregón,apartment,1,66,3.0,2,0.0,1.0,0.0,renovated,0.010551592448507008,0.0,1.0,3186754.449624744,45980.717027953,48284.15832764763,1.0500958107785554,"(3000000.0, 5000000.0]",2025-06-14,2025-07-11,27,1.0,0.012374742483200514,sold
344,Benito Juárez,apartment,PB,112,2.0,2,1.0,0.0,1.0,renovated,0.007177373819877176,1.0,0.0,5002799.58623259,54907.50588993609,44667.853448505266,0.8135108802436493,"(5000000.0, 8000000.0]",2025-03-22,2025-04-11,20,0.0,0.0,sold
345,Iztapalapa,apartment,PB,103,3.0,3,0.0,0.0,0.0,fair,0.06075466874917172,1.0,0.0,2635398.4414006416,30767.460412076318,25586.392634957687,0.8316056084016266,"(0.0, 3000000.0]",2025-01-16,2025-01-30,14,0.0,0.0,sold
346,Benito Juárez,apartment,2,91,4.0,4,0.0,0.0,1.0,renovated,0.003100173348335091,1.0,1.0,4738895.685144547,45288.00886214745,52075.776759830194,1.1498800249387005,"(3000000.0, 5000000.0]",2025-03-29,2025-05-08,40,0.0,0.035541331540979396,sold
347,Miguel Hidalgo,apartment,4+,127,3.0,4,1.0,0.0,,good,0.023458300284806093,1.0,0.0,7347400.402029137,61962.619203032955,57853.54647267037,0.9336846507908522,"(5000000.0, 8000000.0]",2025-04-29,2025-05-18,19,0.0,0.0,sold
348,Miguel Hidalgo,apartment,2,117,2.0,1,1.0,1.0,1.0,poor,0.18107317796446198,1.0,1.0,7954156.97583888,59119.6320609982,67984.24765674256,1.1499436868382074,"(5000000.0, 8000000.0]",2025-05-07,2025-06-13,37,0.0,0.0006009016792226518,sold
349,Miguel Hidalgo,apartment,2,55,2.0,2,1.0,1.0,1.0,renovated,0.006338260276370886,1.0,1.0,3114651.825824322,54934.92724740462,56630.03319680586,1.0308566158969714,"(3000000.0, 5000000.0]",2025-01-23,2025-01-30,7,0.0,0.0,sold
350,Álvaro Obregón,apartment,PB,71,3.0,2,0.0,0.0,0.0,good,0.032658751362459944,1.0,1.0,3082943.8468394196,44010.55691758875,43421.74432168197,0.9866211055449865,"(3000000.0, 5000000.0]",2025-02-06,2025-02-26,20,0.0,0.0,sold
351,Benito Juárez,apartment,PB,130,3.0,4,2.0,0.0,0.0,renovated,0.010230512816189861,0.0,1.0,7614170.29754405,53795.587579292405,58570.54075033885,1.08876105617414,"(5000000.0, 8000000.0]",2025-05-03,2025-05-16,13,0.0,0.0,sold
352,Cuauhtémoc,apartment,PB,97,4.0,4,0.0,0.0,1.0,poor,0.1648851365652003,0.0,0.0,5033527.72717908,45879.430939108686,51892.038424526596,1.13105235532232,"(5000000.0, 8000000.0]",2025-05-08,2025-06-03,26,0.0,0.03638346780215109,sold
353,Miguel Hidalgo,apartment,1,85,1.0,1,1.0,1.0,1.0,fair,0.08041337966707542,1.0,0.0,5074072.3722851975,62157.44533654669,59694.9690857082,0.9603832455226304,"(5000000.0, 8000000.0]",2025-06-17,2025-06-29,12,0.0,0.0,sold
354,Miguel Hidalgo,apartment,1,82,1.0,1,0.0,0.0,1.0,renovated,0.009540964503587093,0.0,1.0,4997843.59435925,57486.8352556484,60949.31212633232,1.0602307790172483,"(3000000.0, 5000000.0]",2025-04-14,2025-05-22,38,0.0,0.004465437175842464,sold
355,Miguel Hidalgo,apartment,2,79,2.0,1,,0.0,0.0,fair,0.08496424022452116,1.0,1.0,5602272.599659979,60659.1627641051,70914.84303367062,1.1690705872326068,"(5000000.0, 8000000.0]",2025-06-04,2025-07-04,30,0.0,0.015174623928167463,sold
356,Coyoacán,apartment,PB,94,1.0,2,2.0,0.0,,renovated,0.017237502980316163,1.0,1.0,4160413.6845321185,43412.75525256675,44259.720048214025,1.0195095840086583,"(3000000.0, 5000000.0]",2025-02-27,2025-03-22,23,0.0,0.0,sold
357,Cuauhtémoc,apartment,1,131,2.0,2,1.0,1.0,1.0,renovated,0.01764990210136273,0.0,1.0,6004618.934279991,49685.938796659975,45836.785757862526,0.9225303348991727,"(5000000.0, 8000000.0]",2025-01-03,2025-01-10,7,0.0,0.0,sold
358,Álvaro Obregón,apartment,1,66,4.0,4,1.0,1.0,0.0,fair,0.0853097901313592,1.0,1.0,2576641.591694864,40354.11818175136,39040.02411658885,0.96743593654447,"(0.0, 3000000.0]",2025-01-15,2025-02-03,19,0.0,0.0,sold
359,Coyoacán,apartment,2,100,2.0,2,1.0,1.0,0.0,renovated,0.006064163875193498,0.0,1.0,4320312.655357526,47516.52187388133,43203.12655357525,0.9092232522457195,"(3000000.0, 5000000.0]",2025-01-16,2025-01-26,10,0.0,0.0,sold
360,Iztapalapa,apartment,2,102,4.0,4,1.0,1.0,0.0,fair,0.07418056459969258,1.0,1.0,3054567.4104358377,25518.670550397917,29946.739317998406,1.1735227060067768,"(3000000.0, 5000000.0]",2025-04-21,2025-05-20,29,0.0,0.013844340006576306,sold
361,Álvaro Obregón,apartment,PB,91,2.0,3,1.0,,1.0,good,0.04202762178779178,0.0,0.0,3851707.359925458,46077.30717573595,42326.45450467536,0.9185965304622713,"(3000000.0, 5000000.0]",2025-06-20,2025-07-04,14,0.0,0.0,sold
362,Coyoacán,apartment,1,122,2.0,1,1.0,1.0,0.0,good,0.04654498883069198,1.0,0.0,8235763.86282055,56403.3858722329,67506.26117066025,1.1968476737119647,"(8000000.0, 20000000.0]",2025-03-30,2025-04-26,27,0.0,0.03730592402169915,sold
363,Cuauhtémoc,apartment,1,126,3.0,3,1.0,1.0,0.0,good,0.031349820398418236,1.0,0.0,5176636.163336766,49745.70584325551,41084.413994736235,0.8258886530666532,"(5000000.0, 8000000.0]",2025-05-23,2025-06-03,11,0.0,0.0,sold
364,Cuauhtémoc,apartment,1,126,2.0,1,0.0,1.0,0.0,good,0.04226837026211415,1.0,0.0,8387832.310632737,58389.64027379794,66570.09770343443,1.1401011787583735,"(8000000.0, 20000000.0]",2025-05-04,2025-06-03,30,,0.019367379932903873,sold
365,Cuauhtémoc,apartment,1,95,4.0,4,1.0,1.0,0.0,poor,0.14754299036394727,1.0,1.0,4646981.861654957,43918.935676421395,48915.59854373639,1.1137701264923308,"(3000000.0, 5000000.0]",2025-02-08,2025-03-14,34,0.0,0.021121897960151972,sold
366,Coyoacán,apartment,PB,84,2.0,1,1.0,0.0,,renovated,0.009837356438344136,0.0,,3487968.9645958827,39578.64342096472,41523.44005471289,1.049137526343766,"(3000000.0, 5000000.0]",2025-06-10,2025-06-30,20,0.0,0.0,sold
367,Iztapalapa,apartment,PB,136,2.0,2,1.0,0.0,1.0,good,0.057831059889853875,1.0,1.0,3454033.5820759423,29602.698107778535,25397.3057505584,0.8579388830737997,"(3000000.0, 5000000.0]",2025-05-01,2025-05-13,12,0.0,0.0,sold
368,Cuauhtémoc,apartment,2,69,3.0,3,1.0,0.0,1.0,renovated,0.006288682116228108,1.0,0.0,4396501.809576869,53459.29775396404,63717.417530099556,1.1918865418574427,"(3000000.0, 5000000.0]",2025-06-28,2025-08-05,38,,0.025168767720331685,sold
369,Benito Juárez,apartment,1,113,2.0,2,0.0,1.0,1.0,renovated,0.010028829473958214,0.0,1.0,7719424.606916963,58502.918071906824,68313.4920966103,1.1676937552524327,"(5000000.0, 8000000.0]",2025-03-15,2025-04-16,32,1.0,0.030848992611616145,sold
370,Benito Juárez,apartment,2,121,3.0,3,,1.0,1.0,good,0.05064628406331111,,1.0,5469507.911701714,46025.18392189903,45202.54472480755,0.9821263246120335,"(5000000.0, 8000000.0]",2025-04-13,2025-04-30,17,0.0,0.0,sold
371,Miguel Hidalgo,apartment,3,125,3.0,3,2.0,0.0,1.0,renovated,0.010972686103891672,1.0,0.0,5771415.201420876,59594.292916717815,46171.321611367006,0.7747607925458697,"(5000000.0, 8000000.0]",2025-05-04,2025-05-18,14,0.0,0.0,sold
372,Álvaro Obregón,apartment,1,78,4.0,4,1.0,0.0,,good,0.04783526297473939,0.0,1.0,4333831.208173706,46537.43276257816,55561.93856632956,1.1939192875075872,"(3000000.0, 5000000.0]",2025-06-16,2025-07-25,39,1.0,0.0022400923575600063,sold
373,Miguel Hidalgo,apartment,1,55,3.0,4,1.0,1.0,1.0,fair,0.10902002900985783,1.0,1.0,2808086.6679252,57571.033418548286,51056.12123500364,0.8868369769189227,"(0.0, 3000000.0]",2025-04-01,2025-04-14,13,0.0,0.0,sold
374,Miguel Hidalgo,apartment,PB,132,2.0,3,0.0,0.0,0.0,poor,0.16315843291175092,0.0,1.0,8097594.606814605,60800.45049546925,61345.413687989436,1.0089631439911912,"(8000000.0, 20000000.0]",2025-02-17,2025-03-30,41,1.0,0.03426449344899704,sold
375,Benito Juárez,apartment,PB,119,2.0,1,2.0,0.0,0.0,good,0.05551006098686752,1.0,0.0,6143559.184667571,50403.08107606394,51626.54777031573,1.0242736489145463,"(5000000.0, 8000000.0]",2025-06-27,2025-07-15,18,0.0,0.0,sold
376,Álvaro Obregón,apartment,PB,100,2.0,2,1.0,0.0,1.0,good,0.029302722970273143,1.0,,3581762.6709664064,42565.2006548007,35817.626709664066,0.8414767499897687,"(3000000.0, 5000000.0]",2025-02-20,2025-03-05,13,0.0,0.0,sold
377,Cuauhtémoc,apartment,3,85,2.0,2,0.0,,,renovated,0.01888082556561855,0.0,0.0,5190522.555502023,53253.628471546,61064.97124120026,1.146681888048773,"(5000000.0, 8000000.0]",2025-06-07,2025-07-21,44,0.0,0.020503048636968467,sold
378,Cuauhtémoc,apartment,2,76,3.0,3,1.0,0.0,1.0,poor,0.1376082633031716,0.0,1.0,3903545.3566633537,46579.17447075564,51362.43890346518,1.1026910521076898,"(3000000.0, 5000000.0]",2025-06-17,2025-07-14,27,,0.007781918787996452,sold
379,Iztapalapa,apartment,2,129,2.0,3,1.0,,0.0,poor,0.1602785534046495,0.0,1.0,4108109.7008351497,32325.603683218225,31845.811634381007,0.9851575223918771,"(3000000.0, 5000000.0]",2025-03-21,2025-05-06,46,0.0,0.003789556591173766,sold
380,Cuauhtémoc,apartment,PB,87,2.0,2,0.0,0.0,1.0,good,0.04758554078635624,1.0,1.0,3997255.5977788623,52393.592030481675,45945.46664113635,0.8769291216835464,"(3000000.0, 5000000.0]",2025-02-23,2025-03-11,16,0.0,0.0,sold
381,Iztapalapa,apartment,2,113,3.0,4,0.0,,0.0,good,0.027272338626677987,1.0,1.0,4457325.230302596,38801.92978169759,39445.35602037696,1.0165823257322337,"(3000000.0, 5000000.0]",2025-03-10,2025-03-21,11,0.0,0.0,sold
382,Coyoacán,apartment,PB,82,2.0,2,1.0,0.0,1.0,fair,,1.0,0.0,3970448.1123692337,49359.81815934761,48420.09893133212,0.9809618579837185,"(3000000.0, 5000000.0]",2025-01-29,2025-02-13,15,0.0,0.0,sold
383,Benito Juárez,apartment,2,58,2.0,2,2.0,1.0,0.0,renovated,0.00994481695761287,1.0,0.0,2725748.73819543,49281.5943537848,46995.66789992121,0.9536150060922688,"(0.0, 3000000.0]",2025-03-02,2025-03-15,13,0.0,0.0,sold
384,Iztapalapa,apartment,PB,73,4.0,4,1.0,0.0,1.0,renovated,0.006723205154890397,1.0,1.0,2691049.837475644,30631.488609219814,36863.696403775946,1.2034575555260574,"(0.0, 3000000.0]",2025-02-21,2025-03-10,17,0.0,0.0,sold
385,Miguel Hidalgo,apartment,1,131,2.0,2,0.0,1.0,1.0,good,0.024374236124379153,1.0,1.0,6873560.159267417,60663.36665793932,52469.92487990395,0.864935920483354,"(5000000.0, 8000000.0]",2025-05-26,2025-06-13,18,0.0,0.0,sold
386,Álvaro Obregón,apartment,1,61,3.0,4,2.0,1.0,0.0,good,0.05534933555325547,1.0,0.0,2177095.7728049797,38255.611305763385,35690.09463614721,0.9329375068898803,"(0.0, 3000000.0]",2025-06-22,2025-07-04,12,0.0,0.0,sold
387,Miguel Hidalgo,apartment,1,96,2.0,2,0.0,1.0,1.0,good,0.04561933172568848,0.0,1.0,6609278.97558054,65668.75154546722,68846.65599563062,1.0483929475644607,"(5000000.0, 8000000.0]",2025-06-16,2025-07-21,35,1.0,0.028051733683535366,sold
388,Coyoacán,apartment,PB,126,2.0,2,0.0,0.0,1.0,good,0.05318575221411713,0.0,0.0,5113615.081921172,41192.9287305866,40584.24668191407,0.9852236277577279,"(5000000.0, 8000000.0]",2025-06-14,2025-07-22,38,0.0,0.018594191232530827,sold
389,Álvaro Obregón,apartment,2,58,3.0,4,1.0,1.0,1.0,poor,0.12551565906017853,1.0,1.0,3346692.409391348,46710.99673639727,57701.593265368065,1.2352892744077737,"(3000000.0, 5000000.0]",2025-03-09,2025-04-06,28,1.0,0.0003341881668855429,sold
390,Cuauhtémoc,apartment,1,97,4.0,4,1.0,0.0,1.0,poor,0.193067901152839,1.0,0.0,5197764.067229535,50560.05794750246,53585.196569376654,1.0598325782184677,"(5000000.0, 8000000.0]",2025-03-24,2025-05-02,39,1.0,0.004702289964837463,sold
391,Iztapalapa,apartment,2,87,4.0,4,2.0,1.0,1.0,renovated,0.012770874548038269,0.0,1.0,2721133.493931725,29444.334655254897,31277.39648197385,1.0622551620942065,"(0.0, 3000000.0]",2025-01-03,2025-01-15,12,0.0,0.0,sold
392,Cuauhtémoc,apartment,1,87,3.0,3,2.0,1.0,0.0,renovated,0.006532438114960175,1.0,0.0,4150101.425342636,51092.15243266498,47702.31523382341,0.9336524879567545,"(3000000.0, 5000000.0]",2025-02-23,2025-03-10,15,0.0,0.0,sold
393,Miguel Hidalgo,apartment,1,109,2.0,1,1.0,1.0,1.0,fair,0.10873903996284713,,0.0,5123306.32388093,50565.33172091277,47002.810310834226,0.9295461675255824,"(5000000.0, 8000000.0]",2025-01-07,2025-02-16,40,0.0,0.0256911265402846,sold
